Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP,hazard_msg
12,14,if _>=74 and _<102:||loaded_suggested_data["rate"]+=1,patientJ,180,row_6,1,0,149,0,0,1,,0.006666666666666667, 74.0,101.0,N/A,27.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
13,6,if _>=12 and _<117:||loaded_suggested_data["rate"]-=0.5||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientJ,140,N/A,0,0,150,0,0,0,,0.0, 12.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
19,9,if _>=84 and _<117:||loaded_suggested_data["rate"]=2,patientJ,200,row_6||row_6||row_6||row_6||row_6||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13,42,29,102,6,23,19,0.7931034482758621,0.15702479338842976, 84.0,100.0,119.0,16.0,19.0,35.0,0.8333333333333334,0.769358509133403,0.8438608360497775,150,68.74576450444175,1.0,0,0,1,0,H1
20,8,if _>=27 and _<79:||loaded_suggested_data["rate"]=0,patientJ,160,N/A,0,0,150,0,0,0,,0.0, 27.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=29 and _<41:||loaded_suggested_data["rate"]+=0.5,patientJ,200,N/A,0,0,150,0,0,0,,0.0, 29.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,5,if _>=71 and _<102:||data_to_prepend["glucose"]+=32,patientJ,80,row_6,1,0,149,0,0,1,,0.006666666666666667, 71.0,89.0,N/A,18.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
18,17,if _>=23 and _<63:||data_to_prepend["glucose"]-=64||if data_to_prepend["glucose"]<0:||  data_to_prepend["glucose"]= 0,patientJ,200,N/A,0,0,136,0,0,0,,0.0, 23.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,136,0,0,1,0,0,0,N/A
18,2,if _>=10 and _<69:||data_to_prepend["glucose"]-=32||if data_to_prepend["glucose"]<0:||  data_to_prepend["glucose"]= 0,patientJ,140,N/A,0,0,150,0,0,0,,0.0, 10.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,4,if _>=71 and _<80:||data_to_prepend["glucose"]+=32,patientJ,200,N/A,0,0,150,0,0,0,,0.0, 71.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
19,8,if _>=84 and _<106:||loaded_suggested_data["rate"]=2,patientJ,160,row_6||row_6||row_6||row_6||row_6||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13||row_13,26,19,111,13,6,20,0.3157894736842105,0.15267175572519084, 84.0,100.0,120.0,16.0,20.0,36.0,0.78,0.5686274509803921,0.7940915032679737,150,69.77921632693156,1.0,0,0,1,0,H1
